F60,x,y,RA,DEC,F100,x1,y1,RA1,DEC1
0.780115068,5,7,4.004533028,-39.32181683,3.51012826,5,7,4.004533028,-39.32181683
1.0505054,6,7,3.978680126,-39.32185972,3.36255908,6,7,3.978680126,-39.32185972
1.0505054,7,7,3.952827149,-39.32189689,3.36255908,7,7,3.952827149,-39.32189689
1.020825744,8,7,3.92697411,-39.32192834,2.930288792,8,7,3.92697411,-39.32192834
0.7432023883,9,7,3.901121018,-39.32195408,2.428049326,9,7,3.901121018,-39.32195408
0.8244611025,10,7,3.875267884,-39.32197409,2.424518347,10,7,3.875267884,-39.32197409
0.790628016,11,7,3.849414718,-39.32198839,2.120487213,11,7,3.849414718,-39.32198839
0.790628016,12,7,3.823561531,-39.32199697,2.120487213,12,7,3.823561531,-39.32199697
0.6547816396,13,7,3.797708333,-39.32199982,1.854679704,13,7,3.797708333,-39.32199982
0.5511405468,14,7,3.771855136,-39.32199697,1.896606445,14,7,3.771855136,-39.32199697
0.6303411722,15,7,3.746001949,-39.32198839,1.901768327,15,7,3.746001949,-39.32198839
0.6832796931,16,7,3.720148783,-39.32197409,1.924281478,16,7,3.720148783,-39.32197409
0.6832796931,17,7,3.694295649,-39.32195408,1.924281478,17,7,3.694295649,-39.32195408
0.676035583,18,7,3.668442557,-39.32192834,2.003875732,18,7,3.668442557,-39.32192834
0.6287897825,19,7,3.642589517,-39.32189689,1.905020595,19,7,3.642589517,-39.32189689
0.714078784,20,7,3.616736541,-39.32185972,1.626223207,20,7,3.616736541,-39.32185972
0.6651672721,21,7,3.590883638,-39.32181683,1.769326448,21,7,3.590883638,-39.32181683
0.6651672721,22,7,3.56503082,-39.32176822,1.769326448,22,7,3.56503082,-39.32176822
0.6051393747,23,7,3.539178096,-39.3217139,1.638975263,23,7,3.539178096,-39.3217139
0.567166388,24,7,3.513325478,-39.32165385,1.573362708,24,7,3.513325478,-39.32165385
0.5692542791,25,7,3.487472975,-39.32158809,1.607344985,25,7,3.487472975,-39.32158809
0.6317814589,1,6,4.108032194,-39.3415877,1.637334824,1,6,4.108032194,-39.3415877
0.6317814589,2,6,4.082172316,-39.34165351,1.637334824,2,6,4.082172316,-39.34165351
0.6283500791,3,6,4.056312323,-39.34171359,1.785662413,3,6,4.056312323,-39.34171359
0.6167852879,4,6,4.030452224,-39.34176796,2.122723818,4,6,4.030452224,-39.34176796
0.5655985475,5,6,4.004592031,-39.3418166,2.053560257,5,6,4.004592031,-39.3418166
0.5963073373,6,6,3.978731753,-39.34185952,2.036972761,6,6,3.978731753,-39.34185952
0.5963073373,7,6,3.952871402,-39.34189671,2.036972761,7,6,3.952871402,-39.34189671
0.6063369513,8,6,3.927010987,-39.34192819,2.07412076,8,6,3.927010987,-39.34192819
0.6562904119,9,6,3.901150519,-39.34195394,1.914607286,9,6,3.901150519,-39.34195394
0.6340409517,10,6,3.87529001,-39.34197397,1.796819448,10,6,3.87529001,-39.34197397
0.6134070158,11,6,3.849429468,-39.34198828,1.776887774,11,6,3.849429468,-39.34198828
0.6134070158,12,6,3.823568906,-39.34199686,1.776887774,12,6,3.823568906,-39.34199686
0.5903435946,13,6,3.797708333,-39.34199972,1.691091657,13,6,3.797708333,-39.34199972
