MAIN_ID,ANG_DIST,OTYPE,RA,,,,DEC,,,,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,RA_d,DEC_d,PMRA,PMDEC,PMRA_PREC,PMDEC_PREC,PM_ERR_MAJA,PM_ERR_MINA,PM_ERR_ANGLE,PM_QUAL,PM_BIBCODE,FILTER_NAME_B,FLUX_B,FLUX_ERROR_B,FLUX_SYSTEM_B,FLUX_BIBCODE_B,FLUX_VAR_B,FLUX_MULT_B,FLUX_QUAL_B,FLUX_UNIT_B,FILTER_NAME_V,FLUX_V,FLUX_ERROR_V,FLUX_SYSTEM_V,FLUX_BIBCODE_V,FLUX_VAR_V,FLUX_MULT_V,FLUX_QUAL_V,FLUX_UNIT_V,FILTER_NAME_R,FLUX_R,FLUX_ERROR_R,FLUX_SYSTEM_R,FLUX_BIBCODE_R,FLUX_VAR_R,FLUX_MULT_R,FLUX_QUAL_R,FLUX_UNIT_R,FILTER_NAME_J,FLUX_J,FLUX_ERROR_J,FLUX_SYSTEM_J,FLUX_BIBCODE_J,FLUX_VAR_J,FLUX_MULT_J,FLUX_QUAL_J,FLUX_UNIT_J,FILTER_NAME_H,FLUX_H,FLUX_ERROR_H,FLUX_SYSTEM_H,FLUX_BIBCODE_H,FLUX_VAR_H,FLUX_MULT_H,FLUX_QUAL_H,FLUX_UNIT_H,FILTER_NAME_K,FLUX_K,FLUX_ERROR_K,FLUX_SYSTEM_K,FLUX_BIBCODE_K,FLUX_VAR_K,FLUX_MULT_K,FLUX_QUAL_K,FLUX_UNIT_K,RVZ_TYPE,RVZ_RADVEL,RVZ_ERROR,RVZ_QUAL,RVZ_WAVELENGTH,RVZ_BIBCODE,SP_TYPE,SP_QUAL,SP_BIBCODE,MORPH_TYPE,MORPH_QUAL,MORPH_BIBCODE,GALDIM_MAJAXIS,GALDIM_MINAXIS,GALDIM_ANGLE,GALDIM_QUAL,GALDIM_WAVELENGTH,GALDIM_BIBCODE,BIBLIST
[PGS2006] cep063,431.75,Cepheid,3.676541667,0,14,42.37,-38.82055556,-39,10,46,6,6,,,,D,O,2006AJ....132.2556P,3.67654,-39.17944,,,,,,,,,,,,,,,,,,,V,21.163,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[CHG2008] C1-2,432.35,Star,3.675541667,0,14,42.13,-38.81888889,-39,10,52,6,6,,,,D,O,2008A&A...485...41C,3.67554,-39.18111,,,,,,,,,,,,,,,,,,,V,18.887,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,126,,D,O,2008A&A...485...41C,F0-2I,D,2008A&A...485...41C,,,,,,,,,,1
[PGS2006] cep143,434.94,Cepheid,3.670041667,0,14,40.81,-38.80686111,-39,11,35.3,6,6,,,,D,O,2006AJ....132.2556P,3.67004,-39.19314,,,,,,,,,,,,,,,,,,,V,22.832,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[D2019] m2-2,435.29,EmObj,3.6725,0,14,41.4,-38.81430556,-39,11,8.5,6,6,,,,C,O,2019AJ....158...90D,3.6725,-39.18569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2XMM J001552.9-391059,436.59,AGN,3.9707675,0,15,52.9842,-38.81649778,-39,11,0.608,14,14,15.2796,14.1466,90,C,O,2020yCat.1350....0G,3.970767632,-39.18350239,,,,,,,,,,B,21.87,,Vega,2013A&A...557A.123E,,,E,B,,,,,,,,,,R,20.5,,Vega,2013A&A...557A.123E,,,E,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1.607,,D,O,2013A&A...557A.123E,,,,,,,,,,,,,2
[CHG2008] D-43,437.63,Star,3.671166667,0,14,41.08,-38.81311111,-39,11,12.8,6,6,,,,D,O,2008A&A...485...41C,3.67117,-39.18689,,,,,,,,,,,,,,,,,,,V,19.454,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,92,,D,O,2008A&A...485...41C,O9I,D,2008A&A...485...41C,,,,,,,,,,1
[CHG2008] A-18,437.87,Star,3.964083333,0,15,51.38,-38.72769444,-39,16,20.3,6,6,,,,D,O,2008A&A...485...41C,3.96408,-39.27231,,,,,,,,,,,,,,,,,,,V,19.555,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,161,,D,O,2008A&A...485...41C,A7I,D,2008A&A...485...41C,,,,,,,,,,1
[VJP2006] 17,439.98,PN?,3.9795,0,15,55.08,-38.78327778,-39,13,0.2,6,6,,,,D,,2006A&A...455..891V,3.9795,-39.21672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[CHG2008] C2-1,440.01,Star,3.672416667,0,14,41.38,-38.81838889,-39,10,53.8,6,6,,,,D,O,2008A&A...485...41C,3.67242,-39.18161,,,,,,,,,,,,,,,,,,,V,19.249,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,86,,D,O,2008A&A...485...41C,A0I,D,2008A&A...485...41C,,,,,,,,,,2
[BS2000] NGC 55 79,440.02,GlCl?,3.889291667,0,15,33.43,-38.88972222,-39,6,37,6,6,,,,D,,2000MNRAS.311..673B,3.88929,-39.11028,,,,,,,,,,B,20.45,,Vega,,,,E,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[CHG2008] C1-1,442.07,Star,3.668791667,0,14,40.51,-38.81111111,-39,11,20,6,6,,,,D,O,2008A&A...485...41C,3.66879,-39.18889,,,,,,,,,,,,,,,,,,,V,18.893,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,144,,D,O,2008A&A...485...41C,A0I,D,2008A&A...485...41C,,,,,,,,,,2
[CHG2008] C2-2,442.96,Star,3.66425,0,14,39.42,-38.7945,-39,12,19.8,6,6,,,,D,O,2008A&A...485...41C,3.66425,-39.2055,,,,,,,,,,,,,,,,,,,V,19.704,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,70,,D,O,2008A&A...485...41C,A2II,D,2008A&A...485...41C,,,,,,,,,,2
[BWE2015] NGC   55 142,443.58,AGN,3.875454167,0,15,30.109,-38.66323333,-39,20,12.36,7,7,,,,D,X,2015AJ....150...94B,3.875453,-39.336767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LEDA  124643,446.61,Galaxy,3.880958333,0,15,31.43,-38.89452778,-39,6,19.7,6,6,2500,2500,90,D,,1996ApJ...470..172S,3.88096,-39.10547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,0.061332,2.87E-04,D,,1996ApJ...470..172S,,,,,,,0.32,0.13,165,E,O,2003A&A...412...45P,3
[CHG2008] D-42,450.5,Star,3.668041667,0,14,40.33,-38.81741667,-39,10,57.3,6,6,,,,D,O,2008A&A...485...41C,3.66804,-39.18258,,,,,,,,,,,,,,,,,,,V,18.7,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,112,,D,O,2008A&A...485...41C,B1.5I,D,2008A&A...485...41C,,,,,,,,,,1
[BWE2015] NGC   55  39,451.16,Candidate_LMXB,3.6605,0,14,38.52,-38.788275,-39,12,42.21,7,7,,,,D,X,2015AJ....150...94B,3.6605,-39.211724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
[PGS2006] cep106,452,Cepheid,3.962,0,15,50.88,-38.71613889,-39,17,1.9,6,6,,,,D,O,2006AJ....132.2556P,3.962,-39.28386,,,,,,,,,,,,,,,,,,,V,22.547,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[BWE2015] NGC   55  76,452.38,AGN,3.758520833,0,15,2.045,-38.89492778,-39,6,18.26,7,7,,,,D,X,2015AJ....150...94B,3.75852,-39.105073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[PGS2006] cep061,453.46,Cepheid,3.967333333,0,15,52.16,-38.72294444,-39,16,37.4,6,6,,,,D,O,2006AJ....132.2556P,3.96733,-39.27706,,,,,,,,,,,,,,,,,,,V,21.592,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[PGS2006] cep044,454.48,Cepheid,3.978583333,0,15,54.86,-38.74463889,-39,15,19.3,6,6,,,,D,I,2008ApJ...672..266G,3.97858,-39.25536,,,,,,,,,,,,,,,,,,,V,21.433,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,19.557,0.045,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,19.098,0.044,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
[PGS2006] cep059,454.67,Cepheid,3.972541667,0,15,53.41,-38.731,-39,16,8.4,6,6,,,,D,I,2008ApJ...672..266G,3.97254,-39.269,,,,,,,,,,,,,,,,,,,V,22.276,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,19.89,0.043,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,19.184,0.043,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
[CHG2008] D-41,457.69,Star,3.665416667,0,14,39.7,-38.81761111,-39,10,56.6,6,6,,,,D,O,2008A&A...485...41C,3.66542,-39.18239,,,,,,,,,,,,,,,,,,,V,18.418,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,55,,D,O,2008A&A...485...41C,F5-8I,D,2008A&A...485...41C,,,,,,,,,,1
[JW2016] T13,459.33,X,3.970208333,0,15,52.85,-38.72378056,-39,16,34.39,7,7,,,,D,X,2016ApJ...821...24J,3.970208,-39.276219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LEHPM 365,459.4,PM*,3.742380833,0,14,58.1714,-38.66743833,-39,19,57.222,14,14,0.1841,0.156,90,A,O,2020yCat.1350....0G,3.742381081,-39.33256187,199.989,-46.855,3,3,0.244,0.28,90,A,2020yCat.1350....0G,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,16.619,0.136,Vega,2003yCat.2246....0C,,,D,J,H,16.055,0.2,Vega,2003yCat.2246....0C,,,D,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[BWE2015] NGC   55 118,460.57,Candidate_HMXB,3.9867375,0,15,56.817,-38.77229444,-39,13,39.74,7,7,,,,D,X,2015AJ....150...94B,3.986736,-39.227706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
[PGS2006] cep027,461.76,Cepheid,3.665666667,0,14,39.76,-38.82175,-39,10,41.7,6,6,,,,D,O,2006AJ....132.2556P,3.66567,-39.17825,,,,,,,,,,,,,,,,,,,V,21.456,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2XMM J001537.5-391953,461.96,Star,3.905735417,0,15,37.3765,-38.66858,-39,19,53.112,14,14,0.2345,0.2035,90,A,O,2020yCat.1350....0G,3.905735761,-39.33142011,-3.816,-14.473,3,3,0.305,0.335,90,A,2020yCat.1350....0G,B,22.55,,Vega,2013A&A...557A.123E,,,E,B,,,,,,,,,,R,19.45,,Vega,2013A&A...557A.123E,,,E,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[VJP2006] 15,461.98,PN?,3.967416667,0,15,52.18,-38.71794444,-39,16,55.4,6,6,,,,D,,2006A&A...455..891V,3.96742,-39.28206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[VJP2006]  2,463.18,PN?,3.7015,0,14,48.36,-38.86786111,-39,7,55.7,6,6,,,,D,,2006A&A...455..891V,3.7015,-39.13214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[PGS2006] cep046,463.89,Cepheid,3.662166667,0,14,38.92,-38.81525,-39,11,5.1,6,6,,,,D,O,2006AJ....132.2556P,3.66217,-39.18475,,,,,,,,,,,,,,,,,,,V,21.288,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[CHG2008] A-26,464.25,Star,3.981041667,0,15,55.45,-38.7415,-39,15,30.6,7,7,,,,D,,2008A&A...485...41C,3.981042,-39.2585,,,,,,,,,,,,,,,,,,,V,19.236,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,220,,D,O,2008A&A...485...41C,B2.5I,C,2008A&A...485...41C,,,,,,,,,,3
[BWE2015] NGC   55 151,464.5,X,3.818491667,0,15,16.438,-38.65025,-39,20,59.1,7,7,,,,D,X,2015AJ....150...94B,3.81849,-39.349751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[CHG2008] D-40,465.12,Star,3.662583333,0,14,39.02,-38.8175,-39,10,57,6,6,,,,D,O,2008A&A...485...41C,3.66258,-39.1825,,,,,,,,,,,,,,,,,,,V,19.903,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,77,,D,O,2008A&A...485...41C,A3III,D,2008A&A...485...41C,,,,,,,,,,1
[CHG2008] A-25,465.44,Star,3.961583333,0,15,50.78,-38.7085,-39,17,29.4,6,6,,,,D,O,2008A&A...485...41C,3.96158,-39.2915,,,,,,,,,,,,,,,,,,,V,19.687,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,229,,D,O,2008A&A...485...41C,B8I,D,2008A&A...485...41C,,,,,,,,,,2
[PGS2006] cep028,465.92,Cepheid,3.659041667,0,14,38.17,-38.80819444,-39,11,30.5,6,6,,,,D,O,2006AJ....132.2556P,3.65904,-39.19181,,,,,,,,,,,,,,,,,,,V,21.316,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[BWE2015] NGC   55  48,466.1,Star,3.658641667,0,14,38.074,-38.80704722,-39,11,34.63,7,7,,,,D,X,2015AJ....150...94B,3.658641,-39.192952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[PGS2006] cep086,466.67,Cepheid,3.974625,0,15,53.91,-38.72630556,-39,16,25.3,6,6,,,,D,I,2008ApJ...672..266G,3.97462,-39.27369,,,,,,,,,,,,,,,,,,,V,21.745,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,19.367,0.031,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,18.199,0.034,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
[BWE2015] NGC   55  25,468.92,AGN,3.659645833,0,14,38.315,-38.74479722,-39,15,18.73,7,7,,,,D,X,2015AJ....150...94B,3.659647,-39.255204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[BWE2015] NGC   55  24,469,AGN,3.659625,0,14,38.31,-38.74478611,-39,15,18.77,7,7,,,,D,X,2015AJ....150...94B,3.659624,-39.255215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[PGS2006] cep090,470.9,Cepheid,3.667625,0,14,40.23,-38.83241667,-39,10,3.3,6,6,,,,D,O,2006AJ....132.2556P,3.66763,-39.16758,,,,,,,,,,,,,,,,,,,V,21.811,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[BWE2015] NGC   55  70,470.97,AGN,3.721416667,0,14,53.14,-38.88438889,-39,6,56.2,6,6,,,,D,X,2015AJ....150...94B,3.72142,-39.11561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[BWE2015] NGC   55  16,471.69,AGN,3.678066667,0,14,42.736,-38.71014722,-39,17,23.47,7,7,,,,D,X,2015AJ....150...94B,3.678068,-39.289853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[CHG2008] D-39,473.93,Star,3.66025,0,14,38.46,-38.81988889,-39,10,48.4,6,6,,,,D,O,2008A&A...485...41C,3.66025,-39.18011,,,,,,,,,,,,,,,,,,,V,18.313,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,132,,D,O,2008A&A...485...41C,A2I,D,2008A&A...485...41C,,,,,,,,,,2
[BWE2015] NGC   55  59,475.74,LMXB,3.6700625,0,14,40.815,-38.839475,-39,9,37.89,7,7,,,,D,X,2015AJ....150...94B,3.670063,-39.160525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
[PGS2006] cep073,476.5,Cepheid,3.652166667,0,14,36.52,-38.79469444,-39,12,19.1,6,6,,,,D,O,2006AJ....132.2556P,3.65217,-39.20531,,,,,,,,,,,,,,,,,,,V,21.937,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[BS2000] NGC 55 44,476.59,GlCl?,3.990708333,0,15,57.77,-38.75888889,-39,14,28,6,6,,,,D,,2000MNRAS.311..673B,3.99071,-39.24111,,,,,,,,,,B,19.74,,Vega,,,,E,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[PGS2006] cep014,478,Cepheid,3.986916667,0,15,56.86,-38.74344444,-39,15,23.6,6,6,,,,D,I,2008ApJ...672..266G,3.98692,-39.25656,,,,,,,,,,,,,,,,,,,V,20.228,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,18.536,0.035,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,18.042,0.032,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
[PGS2006] cep024,478.64,Cepheid,3.658041667,0,14,37.93,-38.81883333,-39,10,52.2,6,6,,,,D,O,2006AJ....132.2556P,3.65804,-39.18117,,,,,,,,,,,,,,,,,,,V,20.952,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[JW2016] T4,479.07,X,3.654916667,0,14,37.18,-38.81055556,-39,11,22,7,7,,,,D,X,2016ApJ...821...24J,3.654917,-39.189444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[CHG2008] A-27,479.52,Star,3.991791667,0,15,58.03,-38.759,-39,14,27.6,7,7,,,,D,,2008A&A...485...41C,3.991792,-39.241,,,,,,,,,,,,,,,,,,,V,19.928,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,199,,D,O,2008A&A...485...41C,B2I,C,2008A&A...485...41C,,,,,,,,,,3
[CHG2008] A-28,479.55,Star,3.98175,0,15,55.62,-38.73019444,-39,16,11.3,6,6,,,,D,O,2008A&A...485...41C,3.98175,-39.26981,,,,,,,,,,,,,,,,,,,V,20.047,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,219,,D,O,2008A&A...485...41C,A2I,D,2008A&A...485...41C,,,,,,,,,,2
[PGS2006] cep016,479.67,Cepheid,3.65725,0,14,37.74,-38.81780556,-39,10,55.9,6,6,,,,D,O,2006AJ....132.2556P,3.65725,-39.18219,,,,,,,,,,,,,,,,,,,V,20.746,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[PGS2006] cep140,482.19,Cepheid,3.649958333,0,14,35.99,-38.79363889,-39,12,22.9,6,6,,,,D,O,2006AJ....132.2556P,3.64996,-39.20636,,,,,,,,,,,,,,,,,,,V,22.303,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[BWE2015] NGC   55  51,483.12,SNR?,3.653608333,0,14,36.866,-38.81114167,-39,11,19.89,7,7,,,,D,X,2015AJ....150...94B,3.653609,-39.188858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[BWE2015] NGC   55 135,485.2,Candidate_HMXB,3.9510925,0,15,48.2622,-38.68897389,-39,18,39.694,14,14,0.5884,0.4353,90,A,O,2020yCat.1350....0G,3.951092504,-39.31102613,0.231,0.942,3,3,0.684,0.784,90,A,2020yCat.1350....0G,B,18.61,,Vega,2013A&A...557A.123E,,,E,B,,,,,,,,,,R,17.5,,Vega,2013A&A...557A.123E,,,E,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,246,,D,,2000MNRAS.311..673B,,,,,,,,,,,,,5
[CHG2008] D-38,488.92,Star,3.650291667,0,14,36.07,-38.80711111,-39,11,34.4,6,6,,,,D,O,2008A&A...485...41C,3.65029,-39.19289,,,,,,,,,,,,,,,,,,,V,19.184,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,110,,D,O,2008A&A...485...41C,A7II,D,2008A&A...485...41C,,,,,,,,,,1
[PGS2006] cep003,489.18,Cepheid,3.652375,0,14,36.57,-38.81419444,-39,11,8.9,6,6,,,,D,O,2006AJ....132.2556P,3.65238,-39.18581,,,,,,,,,,,,,,,,,,,V,20.177,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
[PGS2006] cep064,490.95,Cepheid,3.9825,0,15,55.8,-38.72341667,-39,16,35.7,6,6,,,,D,I,2008ApJ...672..266G,3.9825,-39.27658,,,,,,,,,,,,,,,,,,,V,21.896,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,J,20.13,0.042,Vega,2008ApJ...672..266G,V,,D,J,,,,,,,,,,K,19.593,0.038,Vega,2008ApJ...672..266G,V,,D,K,,,,,,,,,,,,,,,,,,,2
[CHG2008] D-37,492.43,Star,3.653666667,0,14,36.88,-38.82080556,-39,10,45.1,6,6,,,,D,O,2008A&A...485...41C,3.65367,-39.17919,,,,,,,,,,,,,,,,,,,V,19.926,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,93,,D,O,2008A&A...485...41C,A3II,D,2008A&A...485...41C,,,,,,,,,,1
[CHG2008] A-29,493.2,Star,3.991541667,0,15,57.97,-38.74061111,-39,15,33.8,6,6,,,,D,O,2008A&A...485...41C,3.99154,-39.25939,,,,,,,,,,,,,,,,,,,V,19.575,,Vega,2008A&A...485...41C,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,210,,D,O,2008A&A...485...41C,O5If+,D,2008A&A...485...41C,,,,,,,,,,1
LEDA  601905,493.26,Galaxy,3.755958333,0,15,1.43,-38.90638889,-39,5,37,6,6,2500,2500,90,D,,1996ApJ...470..172S,3.75596,-39.09361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,0.16,,D,,1999ApJS..123...41M,,,,,,,0.38,0.1,104,E,O,2003A&A...412...45P,3
2XMM J001501.6-390537,494.03,EmG,3.755041667,0,15,1.21,-38.90633333,-39,5,37.2,6,6,,,,C,O,2013A&A...557A.123E,3.75504,-39.09367,,,,,,,,,,B,18.05,,Vega,2013A&A...557A.123E,,,E,B,,,,,,,,,,R,16.94,,Vega,2013A&A...557A.123E,,,E,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,0.055,,D,O,2013A&A...557A.123E,,,,,,,,,,,,,1
[PGS2006] cep127,495.56,Cepheid,3.645583333,0,14,34.94,-38.79658333,-39,12,12.3,6,6,,,,D,O,2006AJ....132.2556P,3.64558,-39.20342,,,,,,,,,,,,,,,,,,,V,22.121,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[PGS2006] cep112,496.36,Cepheid,3.644708333,0,14,34.73,-38.79255556,-39,12,26.8,6,6,,,,D,O,2006AJ....132.2556P,3.64471,-39.20744,,,,,,,,,,,,,,,,,,,V,22.431,,Vega,2006AJ....132.2556P,,,D,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
[JW2016] T3,496.43,X,3.647708333,0,14,35.45,-38.80772222,-39,11,32.2,7,7,,,,D,X,2016ApJ...821...24J,3.647708,-39.192278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
