F90,x,y,RA,DEC,F140,x1,y1,RA1,DEC1
8.128077507,1,7,3.857017838,-39.25322379,12.03475094,1,7,3.857017838,-39.25322379
8.363267899,2,7,3.849269499,-39.25323098,12.58193302,2,7,3.849269499,-39.25323098
7.787791252,3,7,3.841521157,-39.25323765,11.77011013,3,7,3.841521157,-39.25323765
8.220801353,4,7,3.833772811,-39.25324381,10.24416828,4,7,3.833772811,-39.25324381
8.635331154,5,7,3.826024461,-39.25324946,10.80606937,5,7,3.826024461,-39.25324946
7.671365738,6,7,3.818276109,-39.2532546,10.70267963,6,7,3.818276109,-39.2532546
7.78565073,7,7,3.810527754,-39.25325922,12.51225376,7,7,3.810527754,-39.25325922
6.878685951,8,7,3.802779396,-39.25326332,12.56116009,8,7,3.802779396,-39.25326332
7.274720669,9,7,3.795031037,-39.25326692,13.20980072,9,7,3.795031037,-39.25326692
6.495896816,10,7,3.787282675,-39.25327,11.61403561,10,7,3.787282675,-39.25327
7.19594717,11,7,3.779534312,-39.25327257,10.74958801,11,7,3.779534312,-39.25327257
7.940326691,12,7,3.771785948,-39.25327462,8.86315918,12,7,3.771785948,-39.25327462
7.557048321,13,7,3.764037582,-39.25327616,7.98603344,13,7,3.764037582,-39.25327616
8.384853363,14,7,3.756289216,-39.25327719,8.551608086,14,7,3.756289216,-39.25327719
9.521707535,15,7,3.74854085,-39.2532777,9.467086792,15,7,3.74854085,-39.2532777
8.910798073,16,7,3.740792483,-39.2532777,9.152601242,16,7,3.740792483,-39.2532777
8.242194176,17,7,3.733044117,-39.25327719,7.958964825,17,7,3.733044117,-39.25327719
8.311576843,18,7,3.725295751,-39.25327616,7.546212196,18,7,3.725295751,-39.25327616
8.250962257,19,7,3.717547386,-39.25327462,6.882237434,19,7,3.717547386,-39.25327462
5.11674881,20,7,3.709799021,-39.25327257,4.832065105,20,7,3.709799021,-39.25327257
4.935938835,21,7,3.702050658,-39.25327,5.3131423,21,7,3.702050658,-39.25327
4.361102581,22,7,3.694302297,-39.25326692,5.614696026,22,7,3.694302297,-39.25326692
3.826627016,23,7,3.686553937,-39.25326332,5.629086018,23,7,3.686553937,-39.25326332
3.098627806,24,7,3.67880558,-39.25325922,4.796451092,24,7,3.67880558,-39.25325922
3.270401239,25,7,3.671057225,-39.2532546,4.915679455,25,7,3.671057225,-39.2532546
3.304021358,26,7,3.663308872,-39.25324946,5.733985424,26,7,3.663308872,-39.25324946
3.284426689,27,7,3.655560523,-39.25324381,6.787268162,27,7,3.655560523,-39.25324381
2.500771523,28,7,3.647812177,-39.25323765,6.578457355,28,7,3.647812177,-39.25323765
2.043843269,29,7,3.640063834,-39.25323098,4.951209545,29,7,3.640063834,-39.25323098
1.816639185,30,7,3.632315495,-39.25322379,3.653458834,30,7,3.632315495,-39.25322379
6.82806015,1,6,3.857027442,-39.25922377,10.32845974,1,6,3.857027442,-39.25922377
6.381697178,2,6,3.849278441,-39.25923096,9.375414848,2,6,3.849278441,-39.25923096
6.783657074,3,6,3.841529436,-39.25923764,9.152627945,3,6,3.841529436,-39.25923764
7.416861057,4,6,3.833780428,-39.2592438,8.929650307,4,6,3.833780428,-39.2592438
5.839796066,5,6,3.826031416,-39.25924945,7.844474316,5,6,3.826031416,-39.25924945
5.884942055,6,6,3.818282401,-39.25925459,9.064302444,6,6,3.818282401,-39.25925459
5.578984261,7,6,3.810533384,-39.25925921,10.20753479,7,6,3.810533384,-39.25925921
5.568122387,8,6,3.802784364,-39.25926332,10.99270058,8,6,3.802784364,-39.25926332
4.433494091,9,6,3.795035342,-39.25926691,9.06851387,9,6,3.795035342,-39.25926691
4.668930531,10,6,3.787286318,-39.25926999,8.338120461,10,6,3.787286318,-39.25926999
5.447237015,11,6,3.779537293,-39.25927256,7.721716881,11,6,3.779537293,-39.25927256
5.473848343,12,6,3.771788266,-39.25927461,6.731152058,12,6,3.771788266,-39.25927461
6.415452003,13,6,3.764039238,-39.25927615,6.427518368,13,6,3.764039238,-39.25927615
7.287043571,14,6,3.75629021,-39.25927718,7.159770489,14,6,3.75629021,-39.25927718
7.850806236,15,6,3.748541181,-39.25927769,7.874023914,15,6,3.748541181,-39.25927769
7.081625938,16,6,3.740792152,-39.25927769,7.3210392,16,6,3.740792152,-39.25927769
6.751746178,17,6,3.733043123,-39.25927718,5.985840321,17,6,3.733043123,-39.25927718
6.710105896,18,6,3.725294095,-39.25927615,5.205172539,18,6,3.725294095,-39.25927615
5.786003113,19,6,3.717545067,-39.25927461,4.68763113,19,6,3.717545067,-39.25927461
4.715472698,20,6,3.709796041,-39.25927256,4.254760742,20,6,3.709796041,-39.25927256
4.327008247,21,6,3.702047015,-39.25926999,5.120567799,21,6,3.702047015,-39.25926999
3.887110472,22,6,3.694297991,-39.25926691,5.260876656,22,6,3.694297991,-39.25926691
3.158798695,23,6,3.686548969,-39.25926332,4.78648138,23,6,3.686548969,-39.25926332
2.979840755,24,6,3.67879995,-39.25925921,4.467101574,24,6,3.67879995,-39.25925921
2.895589828,25,6,3.671050932,-39.25925459,5.171461582,25,6,3.671050932,-39.25925459
2.834512472,26,6,3.663301917,-39.25924945,6.930474281,26,6,3.663301917,-39.25924945
2.705796957,27,6,3.655552906,-39.2592438,7.925507069,27,6,3.655552906,-39.2592438
2.617564917,28,6,3.647803897,-39.25923764,7.38647747,28,6,3.647803897,-39.25923764
2.09453702,29,6,3.640054892,-39.25923096,4.076130867,29,6,3.640054892,-39.25923096
1.897471309,30,6,3.632305891,-39.25922377,3.080614328,30,6,3.632305891,-39.25922377
5.834107399,1,5,3.857037048,-39.26522376,8.439687729,1,5,3.857037048,-39.26522376
5.634584427,2,5,3.849287385,-39.26523095,7.229287624,2,5,3.849287385,-39.26523095
6.252763271,3,5,3.841537717,-39.26523762,6.947251797,3,5,3.841537717,-39.26523762
5.345938206,4,5,3.833788046,-39.26524379,6.412642479,4,5,3.833788046,-39.26524379
4.949134827,5,5,3.826038372,-39.26524944,6.998104095,5,5,3.826038372,-39.26524944
3.98760438,6,5,3.818288695,-39.26525457,7.965455532,6,5,3.818288695,-39.26525457
3.916001558,7,5,3.810539015,-39.2652592,8.628688812,7,5,3.810539015,-39.2652592
3.470082998,8,5,3.802789332,-39.26526331,8.131887436,8,5,3.802789332,-39.26526331
3.823658705,9,5,3.795039648,-39.2652669,8.076599121,9,5,3.795039648,-39.2652669
3.813192606,10,5,3.787289962,-39.26526998,5.974806309,10,5,3.787289962,-39.26526998
4.503795147,11,5,3.779540274,-39.26527255,5.830473423,11,5,3.779540274,-39.26527255
4.509114265,12,5,3.771790585,-39.26527461,5.119157791,12,5,3.771790585,-39.26527461
5.47104454,13,5,3.764040894,-39.26527615,5.523824692,13,5,3.764040894,-39.26527615
5.881919861,14,5,3.756291204,-39.26527717,6.213579655,14,5,3.756291204,-39.26527717
5.711987495,15,5,3.748541512,-39.26527769,6.037203312,15,5,3.748541512,-39.26527769
6.193720818,16,5,3.740791821,-39.26527769,6.127697945,16,5,3.740791821,-39.26527769
6.095979691,17,5,3.73304213,-39.26527717,5.664833546,17,5,3.73304213,-39.26527717
5.698359966,18,5,3.725292439,-39.26527615,3.771060228,18,5,3.725292439,-39.26527615
5.050927162,19,5,3.717542749,-39.26527461,3.358297825,19,5,3.717542749,-39.26527461
4.467037201,20,5,3.70979306,-39.26527255,3.99053669,20,5,3.70979306,-39.26527255
4.192509174,21,5,3.702043372,-39.26526998,4.715494156,21,5,3.702043372,-39.26526998
2.866793156,22,5,3.694293685,-39.2652669,4.160246849,22,5,3.694293685,-39.2652669
2.546391487,23,5,3.686544001,-39.26526331,3.880431175,23,5,3.686544001,-39.26526331
2.730319262,24,5,3.678794319,-39.2652592,3.75796628,24,5,3.678794319,-39.2652592
2.723742008,25,5,3.671044639,-39.26525457,4.548104286,25,5,3.671044639,-39.26525457
2.739655018,26,5,3.663294961,-39.26524944,6.506701946,26,5,3.663294961,-39.26524944
2.797441959,27,5,3.655545287,-39.26524379,7.651067734,27,5,3.655545287,-39.26524379
2.643419743,28,5,3.647795616,-39.26523762,6.76987648,28,5,3.647795616,-39.26523762
2.277500153,29,5,3.640045949,-39.26523095,4.915338039,29,5,3.640045949,-39.26523095
1.936752081,30,5,3.632296285,-39.26522376,2.543746233,30,5,3.632296285,-39.26522376
4.656767368,1,4,3.857046656,-39.27122374,6.685640812,1,4,3.857046656,-39.27122374
4.984670162,2,4,3.849296329,-39.27123093,6.516946316,2,4,3.849296329,-39.27123093
4.543158531,3,4,3.841545999,-39.27123761,5.813435078,3,4,3.841545999,-39.27123761
3.433202505,4,4,3.833795666,-39.27124377,5.789505005,4,4,3.833795666,-39.27124377
3.499363422,5,4,3.826045329,-39.27124942,6.509708405,5,4,3.826045329,-39.27124942
3.463370562,6,4,3.818294989,-39.27125456,7.211404324,6,4,3.818294989,-39.27125456
2.357795954,7,4,3.810544647,-39.27125919,6.713357449,7,4,3.810544647,-39.27125919
2.339964151,8,4,3.802794302,-39.2712633,6.595900059,8,4,3.802794302,-39.2712633
2.872443199,9,4,3.795043955,-39.27126689,6.026759148,9,4,3.795043955,-39.27126689
3.328104258,10,4,3.787293606,-39.27126997,5.354412079,10,4,3.787293606,-39.27126997
2.972808123,11,4,3.779543255,-39.27127254,4.128552914,11,4,3.779543255,-39.27127254
3.474289417,12,4,3.771792904,-39.2712746,4.202156544,12,4,3.771792904,-39.2712746
4.180285454,13,4,3.764042551,-39.27127614,4.706885815,13,4,3.764042551,-39.27127614
3.998472452,14,4,3.756292198,-39.27127717,4.783109188,14,4,3.756292198,-39.27127717
4.819412231,15,4,3.748541844,-39.27127768,5.354560375,15,4,3.748541844,-39.27127768
5.162456512,16,4,3.74079149,-39.27127768,5.393485546,16,4,3.74079149,-39.27127768
5.221527576,17,4,3.733041136,-39.27127717,4.749974251,17,4,3.733041136,-39.27127717
4.977216244,18,4,3.725290782,-39.27127614,3.699303389,18,4,3.725290782,-39.27127614
3.923751116,19,4,3.71754043,-39.2712746,3.07617712,19,4,3.71754043,-39.2712746
3.756543398,20,4,3.709790078,-39.27127254,3.591813087,20,4,3.709790078,-39.27127254
3.296467066,21,4,3.702039728,-39.27126997,3.424923658,21,4,3.702039728,-39.27126997
2.824216127,22,4,3.694289379,-39.27126689,3.645186424,22,4,3.694289379,-39.27126689
2.492157221,23,4,3.686539032,-39.2712633,3.17158246,23,4,3.686539032,-39.2712633
2.781374454,24,4,3.678788687,-39.27125919,3.419039011,24,4,3.678788687,-39.27125919
2.804600716,25,4,3.671038344,-39.27125456,3.889549017,25,4,3.671038344,-39.27125456
2.653957605,26,4,3.663288004,-39.27124942,5.583628654,26,4,3.663288004,-39.27124942
2.556527615,27,4,3.655537668,-39.27124377,6.505021095,27,4,3.655537668,-39.27124377
2.498113871,28,4,3.647787334,-39.27123761,5.117128372,28,4,3.647787334,-39.27123761
2.168440342,29,4,3.640037004,-39.27123093,3.559348345,29,4,3.640037004,-39.27123093
1.935750246,30,4,3.632286678,-39.27122374,2.579827785,30,4,3.632286678,-39.27122374
3.616597414,1,3,3.857056265,-39.27722372,5.315851212,1,3,3.857056265,-39.27722372
4.168950081,2,3,3.849305276,-39.27723091,5.238071442,2,3,3.849305276,-39.27723091
3.52513051,3,3,3.841554283,-39.27723759,4.888940811,3,3,3.841554283,-39.27723759
2.588773012,4,3,3.833803287,-39.27724376,5.483447075,4,3,3.833803287,-39.27724376
2.898607731,5,3,3.826052287,-39.27724941,6.161603451,5,3,3.826052287,-39.27724941
2.298171282,6,3,3.818301285,-39.27725455,6.134241104,6,3,3.818301285,-39.27725455
1.872175813,7,3,3.81055028,-39.27725917,6.215350151,7,3,3.81055028,-39.27725917
1.642680526,8,3,3.802799272,-39.27726328,4.934462547,8,3,3.802799272,-39.27726328
2.346299648,9,3,3.795048262,-39.27726688,4.642154694,9,3,3.795048262,-39.27726688
2.259477377,10,3,3.787297251,-39.27726996,4.167397976,10,3,3.787297251,-39.27726996
2.415206432,11,3,3.779546238,-39.27727253,3.960844755,11,3,3.779546238,-39.27727253
2.61225009,12,3,3.771795223,-39.27727459,3.86295867,12,3,3.771795223,-39.27727459
2.76153636,13,3,3.764044208,-39.27727613,3.897088051,13,3,3.764044208,-39.27727613
3.668445826,14,3,3.756293192,-39.27727716,4.341890335,14,3,3.756293192,-39.27727716
4.322374821,15,3,3.748542175,-39.27727767,4.971684456,15,3,3.748542175,-39.27727767
4.34198904,16,3,3.740791158,-39.27727767,4.926859379,16,3,3.740791158,-39.27727767
4.338276863,17,3,3.733040142,-39.27727716,4.160953522,17,3,3.733040142,-39.27727716
4.12626791,18,3,3.725289126,-39.27727613,2.817305088,18,3,3.725289126,-39.27727613
3.686390877,19,3,3.71753811,-39.27727459,2.684108019,19,3,3.71753811,-39.27727459
3.165943861,20,3,3.709787096,-39.27727253,2.793238878,20,3,3.709787096,-39.27727253
2.948309422,21,3,3.702036083,-39.27726996,2.926792145,21,3,3.702036083,-39.27726996
2.572603941,22,3,3.694285071,-39.27726688,3.020602226,22,3,3.694285071,-39.27726688
2.475561857,23,3,3.686534061,-39.27726328,3.010854244,23,3,3.686534061,-39.27726328
2.528184652,24,3,3.678783054,-39.27725917,2.831307888,24,3,3.678783054,-39.27725917
2.395112038,25,3,3.671032049,-39.27725455,3.660327196,25,3,3.671032049,-39.27725455
2.203197241,26,3,3.663281046,-39.27724941,5.202591896,26,3,3.663281046,-39.27724941
2.2902143,27,3,3.655530046,-39.27724376,5.979167461,27,3,3.655530046,-39.27724376
2.184767962,28,3,3.64777905,-39.27723759,3.721554995,28,3,3.64777905,-39.27723759
1.856920481,29,3,3.640028058,-39.27723091,2.772669792,29,3,3.640028058,-39.27723091
1.800150633,30,3,3.632277069,-39.27722372,2.145016432,30,3,3.632277069,-39.27722372
3.189965963,1,2,3.857065875,-39.28322369,4.502121449,1,2,3.857065875,-39.28322369
2.855517387,2,2,3.849314224,-39.28323089,4.253693581,2,2,3.849314224,-39.28323089
2.252081871,3,2,3.841562568,-39.28323757,4.448784828,3,2,3.841562568,-39.28323757
2.180810213,4,2,3.833810909,-39.28324374,5.011330128,4,2,3.833810909,-39.28324374
2.075740814,5,2,3.826059247,-39.28324939,5.498914242,5,2,3.826059247,-39.28324939
1.287930489,6,2,3.818307582,-39.28325453,5.732100964,6,2,3.818307582,-39.28325453
0.9505038857,7,2,3.810555913,-39.28325916,5.319327831,7,2,3.810555913,-39.28325916
1.250465989,8,2,3.802804243,-39.28326327,4.496619225,8,2,3.802804243,-39.28326327
1.415006757,9,2,3.795052571,-39.28326687,3.648455381,9,2,3.795052571,-39.28326687
1.513947606,10,2,3.787300896,-39.28326995,3.64921093,10,2,3.787300896,-39.28326995
1.762031913,11,2,3.77954922,-39.28327252,3.621852875,11,2,3.77954922,-39.28327252
1.680086613,12,2,3.771797543,-39.28327458,3.566349983,12,2,3.771797543,-39.28327458
2.740020275,13,2,3.764045865,-39.28327612,3.777327538,13,2,3.764045865,-39.28327612
3.953626394,14,2,3.756294186,-39.28327715,4.114575863,14,2,3.756294186,-39.28327715
3.980094433,15,2,3.748542506,-39.28327766,4.844916821,15,2,3.748542506,-39.28327766
3.498277187,16,2,3.740790827,-39.28327766,5.08646059,16,2,3.740790827,-39.28327766
3.824919701,17,2,3.733039148,-39.28327715,4.502595901,17,2,3.733039148,-39.28327715
3.123215437,18,2,3.725287469,-39.28327612,2.536492825,18,2,3.725287469,-39.28327612
3.006472349,19,2,3.71753579,-39.28327458,2.484750271,19,2,3.71753579,-39.28327458
2.817963839,20,2,3.709784113,-39.28327252,2.576963425,20,2,3.709784113,-39.28327252
2.824004173,21,2,3.702032437,-39.28326995,2.803073168,21,2,3.702032437,-39.28326995
2.465511322,22,2,3.694280763,-39.28326687,2.910730839,22,2,3.694280763,-39.28326687
2.397168398,23,2,3.68652909,-39.28326327,2.80841732,23,2,3.68652909,-39.28326327
2.29255271,24,2,3.67877742,-39.28325916,2.645971537,24,2,3.67877742,-39.28325916
2.148705006,25,2,3.671025752,-39.28325453,2.967859745,25,2,3.671025752,-39.28325453
2.265725136,26,2,3.663274087,-39.28324939,4.335819721,26,2,3.663274087,-39.28324939
2.351498842,27,2,3.655522424,-39.28324374,4.127317429,27,2,3.655522424,-39.28324374
2.008136749,28,2,3.647770765,-39.28323757,3.673673391,28,2,3.647770765,-39.28323757
1.759171605,29,2,3.64001911,-39.28323089,2.866934299,29,2,3.64001911,-39.28323089
1.702443242,30,2,3.632267458,-39.28322369,1.876686573,30,2,3.632267458,-39.28322369
2.350156546,1,1,3.857075488,-39.28922367,3.904943228,1,1,3.857075488,-39.28922367
2.481509686,2,1,3.849323173,-39.28923087,3.956990957,2,1,3.849323173,-39.28923087
1.653064251,3,1,3.841570855,-39.28923755,4.249257088,3,1,3.841570855,-39.28923755
1.650966644,4,1,3.833818533,-39.28924372,4.567298412,4,1,3.833818533,-39.28924372
1.783947825,5,1,3.826066208,-39.28924937,5.182093143,5,1,3.826066208,-39.28924937
1.363056183,6,1,3.818313879,-39.28925451,5.569749355,6,1,3.818313879,-39.28925451
0.9756147861,7,1,3.810561548,-39.28925914,4.38971138,7,1,3.810561548,-39.28925914
1.242443204,8,1,3.802809215,-39.28926325,3.680870295,8,1,3.802809215,-39.28926325
1.242859244,9,1,3.79505688,-39.28926685,3.457408905,9,1,3.79505688,-39.28926685
1.196035028,10,1,3.787304542,-39.28926994,3.421880245,10,1,3.787304542,-39.28926994
1.432209134,11,1,3.779552203,-39.28927251,3.365707159,11,1,3.779552203,-39.28927251
1.31842804,12,1,3.771799863,-39.28927456,3.435029268,12,1,3.771799863,-39.28927456
1.99151051,13,1,3.764047522,-39.2892761,3.663205862,13,1,3.764047522,-39.2892761
3.471840143,14,1,3.75629518,-39.28927713,3.852383375,14,1,3.75629518,-39.28927713
2.982307434,15,1,3.748542838,-39.28927765,4.370164871,15,1,3.748542838,-39.28927765
3.018657684,16,1,3.740790495,-39.28927765,4.734045029,16,1,3.740790495,-39.28927765
3.112647772,17,1,3.733038153,-39.28927713,3.847723007,17,1,3.733038153,-39.28927713
2.971610069,18,1,3.725285811,-39.2892761,2.793669701,18,1,3.725285811,-39.2892761
2.376387835,19,1,3.71753347,-39.28927456,2.340334415,19,1,3.71753347,-39.28927456
2.151827097,20,1,3.70978113,-39.28927251,2.600688696,20,1,3.70978113,-39.28927251
2.03876996,21,1,3.702028791,-39.28926994,2.87853384,21,1,3.702028791,-39.28926994
1.72511065,22,1,3.694276454,-39.28926685,2.957943201,22,1,3.694276454,-39.28926685
1.928680301,23,1,3.686524118,-39.28926325,2.449927092,23,1,3.686524118,-39.28926325
1.669684172,24,1,3.678771785,-39.28925914,2.368115902,24,1,3.678771785,-39.28925914
1.869723439,25,1,3.671019454,-39.28925451,2.668136358,25,1,3.671019454,-39.28925451
2.257538795,26,1,3.663267126,-39.28924937,3.044895887,26,1,3.663267126,-39.28924937
2.256901503,27,1,3.655514801,-39.28924372,3.667239189,27,1,3.655514801,-39.28924372
1.711770773,28,1,3.647762479,-39.28923755,3.003741264,28,1,3.647762479,-39.28923755
1.685992241,29,1,3.64001016,-39.28923087,2.440916538,29,1,3.64001016,-39.28923087
1.63772428,30,1,3.632257846,-39.28922367,1.952804089,30,1,3.632257846,-39.28922367
